ID,Vietnamese_Text,English_Text,Vietnamese_Sound
wordex_đáo,Hợp đồng sắp đáo hạn,The contract is about to expire,
wordex_chu,Anh ấy rất chu đáo,He's very thoughtful,
wordex_hoạn,Gia đình gặp hoạn nạn,The family faced misfortune,
wordex_mươi,Chờ tôi mươi phút nữa,Wait about ten more minutes for me,
wordex_ngắt,Cuộc gọi bị ngắt giữa chừng,The call got cut off midway,
wordex_dắt,Bà dắt cháu đi qua đường,Grandma leads her grandchild across the street,
wordex_vong,Đừng vong ơn người đã giúp mình,Don't forget the kindness of those who helped you,
wordex_thạch,Các nhà khoa học tìm thấy hóa thạch,Scientists found a fossil,
wordex_tầu,Chiếc tầu rời bến đúng giờ,The ship left the port on time,
wordex_rủa,Đừng nguyền rủa người khác,Don't curse other people,
wordex_trữ,Chúng tôi dự trữ lương thực,We stock up on food supplies,
wordex_đứt,Sợi dây bị đứt,The rope snapped,
wordex_kỵ,Số bốn bị kiêng kỵ ở một số nước châu Á,The number four is taboo in some Asian countries,
wordex_gậy,Ông cụ chống gậy đi bộ,The old man walks with a cane,
wordex_mớ,Cô ấy mua một mớ rau,She bought a bunch of vegetables,
wordex_kênh,Tôi chuyển sang kênh khác,I switch to a different channel,
wordex_bút,Cho tôi mượn cây bút,Let me borrow a pen,
wordex_nhấn,Nhấn nút để bật đèn,Press the button to turn on the light,
wordex_ghép,Hai mảnh này ghép lại vừa khít,These two pieces fit together perfectly,
wordex_vang,Tiếng chuông vang khắp làng,The bell's sound echoes throughout the village,
wordex_móng,Cô ấy sơn móng tay màu đỏ,She paints her nails red,
wordex_thuần,Đây là giống chó thuần Việt,This is a purebred Vietnamese dog breed,
wordex_tỏa,Ánh sáng tỏa khắp căn phòng,Light spreads throughout the room,
wordex_khúc,Anh ấy chơi một khúc nhạc hay,He plays a beautiful piece of music,
wordex_đạc,Kỹ sư đo đạc khu đất,The engineer surveys the land,
wordex_xông,Cảnh sát xông vào bắt tội phạm,Police stormed in to catch the criminal,
wordex_bể,Cái ly bị bể rồi,The glass is broken,
wordex_cài,Tôi cài đặt ứng dụng mới,I install a new app,
wordex_hiền,Bà tôi rất hiền,My grandmother is very gentle,
wordex_nhá,Đi thôi nhá?,"Let's go, okay? (southern particle)",
wordex_xô,Đừng xô đẩy nhau,Don't push each other,
wordex_cưỡng,Không ai được cưỡng ép người khác,No one should force others,
wordex_cống,Nước mưa chảy xuống cống,Rainwater flows down the sewer,
wordex_cựu,Ông ấy là cựu chiến binh,He's a veteran,
wordex_voi,Con voi có cái vòi dài,The elephant has a long trunk,
wordex_chăn,"Trời lạnh, đắp chăn vào","It's cold, cover yourself with the blanket",
wordex_đo,Bác sĩ đo huyết áp cho tôi,The doctor measures my blood pressure,
wordex_nạp,Tôi cần nạp tiền điện thoại,I need to top up my phone credit,
wordex_xài,Đừng xài tiền hoang phí,Don't spend money wastefully,
wordex_nhạy,Da của tôi khá nhạy cảm,My skin is quite sensitive,
wordex_xí,Tôi xí chỗ này trước rồi,I claimed this spot first,
wordex_dàn,Dàn diễn viên trong phim rất giỏi,The cast in the movie is very talented,
wordex_sờ,Đừng sờ vào đồ triển lãm,Don't touch the exhibits,
wordex_chóc,Vườn nhà tôi có nhiều chim chóc,My garden has many birds,
wordex_nỗ,Anh ấy nỗ lực rất nhiều,He puts in a lot of effort,
wordex_cường,Cường độ ánh sáng rất mạnh,The light intensity is very strong,
wordex_cạo,Anh ấy cạo râu mỗi sáng,He shaves every morning,
wordex_vắng,Lớp học hôm nay khá vắng,The class is quite empty today,
wordex_tảng,Có một tảng đá lớn chắn đường,There's a large boulder blocking the road,
wordex_rỗng,Cái hộp này rỗng không,This box is completely empty,
wordex_hưu,Ông tôi vừa nghỉ hưu,My grandfather just retired,
wordex_cấu,Cấu trúc tòa nhà rất vững chắc,The building's structure is very sturdy,
wordex_dãy,Chúng tôi ngồi ở dãy ghế đầu,We sit in the front row,
wordex_lật,Cô ấy lật trang sách,She flips the page of the book,
wordex_độn,Cái gối này độn bông,This pillow is stuffed with cotton,
wordex_dại,Con chó bị dại rất nguy hiểm,A rabid dog is very dangerous,
wordex_hắc,Bầu trời tối hắc ám,The sky is pitch dark,
wordex_mờ,Kính bị mờ vì hơi nước,The glasses are fogged up from steam,
wordex_hiển,Điều đó là hiển nhiên,That's obvious,
wordex_đô-la,Tôi đổi tiền sang đô-la,I exchange money into dollars,
wordex_tráng,Anh ấy tráng một lớp sơn mới,He applies a new coat of paint,
wordex_nốt,Cô ấy đọc từng nốt nhạc,She reads each musical note,
wordex_quấy,Đừng quấy rầy tôi lúc này,Don't disturb me right now,
wordex_gõ,Ai đó đang gõ cửa,Someone is knocking on the door,
wordex_nho,Tôi mua một chùm nho,I bought a bunch of grapes,
wordex_đoạt,Đội tuyển đoạt huy chương vàng,The team won the gold medal,
wordex_chém,Anh ấy chém một nhát dao,He slashed once with a knife,
wordex_đãi,Tôi mời bạn đãi một bữa ăn ngon,I'll treat you to a nice meal,
wordex_dược,Cô ấy làm việc trong ngành dược phẩm,She works in the pharmaceutical industry,
wordex_khoái,Tôi khoái món này lắm,I really enjoy this dish,
wordex_radio,Tôi nghe tin tức trên radio,I listen to the news on the radio,
wordex_nọ,Người đàn ông nọ trông rất quen,That man looks very familiar,
wordex_khấu,Tiền lương bị khấu trừ thuế,The salary has tax deducted,
wordex_lăn,Quả bóng lăn xuống dốc,The ball rolls down the slope,
wordex_lỏng,Ốc vít này bị lỏng,This screw is loose,
wordex_cừu,Đàn cừu gặm cỏ trên đồi,The flock of sheep grazes on the hill,
wordex_xíu,Đợi tôi một xíu nữa,Wait a little bit more for me,
wordex_mây,Bầu trời đầy mây,The sky is full of clouds,
wordex_bầy,Một bầy chim bay qua,A flock of birds flies over,
wordex_toà,Vụ án được đưa ra toà,The case was brought to court,
wordex_té,Cẩn thận kẻo té ngã,Be careful or you'll fall (southern),
wordex_chuộc,Anh ấy muốn chuộc lại lỗi lầm,He wants to redeem his mistake,
wordex_viêm,Cô ấy bị viêm họng,She has a throat inflammation,
wordex_lồng,Con chim ở trong lồng,The bird is in the cage,
wordex_dỗ,Mẹ dỗ em bé nín khóc,Mom soothes the baby to stop crying,
wordex_cò,Con cò đứng trên ruộng,The stork stands in the rice field,
wordex_nuốt,Tôi nuốt viên thuốc,I swallow the pill,
wordex_lê,Anh ấy lê bước về nhà,He drags his feet home,
wordex_ơ,"Ơ, sao lại thế này?","Huh, why is it like this?",
wordex_run,Tay tôi run vì lạnh,My hands shiver from the cold,
wordex_ngộ,Nhà sư ngộ ra chân lý,The monk realizes the truth,
wordex_nhu,Cô ấy có tính cách nhu mì,She has a gentle personality,
wordex_bù,Công ty bù đắp thiệt hại,The company compensates for the loss,
wordex_su,Tôi nấu canh su su,I cook chayote soup,
wordex_bẻ,Anh ấy bẻ một nhánh cây,He breaks off a tree branch,
wordex_vạn,Thành phố có hàng vạn dân,The city has tens of thousands of people,
wordex_lạp,Tôi mua một cân lạp xưởng,I bought a kilo of Chinese sausage,
wordex_mực,Chúng tôi ăn mực nướng,We eat grilled squid,
wordex_xà,Rửa tay bằng xà phòng,Wash your hands with soap,
wordex_đai,Anh ấy đạt đai đen karate,He earned a black belt in karate,
wordex_ranh,Con đường này là ranh giới hai tỉnh,This road is the boundary between two provinces,
wordex_trưng,Bảo tàng trưng bày cổ vật,The museum displays antiques,
wordex_hằng,Cô ấy tập thể dục hằng ngày,She exercises every day,
wordex_hố,Có một cái hố sâu trên đường,There's a deep pit on the road,
wordex_rung,Điện thoại tôi đang rung,My phone is vibrating,
wordex_thói,Anh ấy có thói quen dậy sớm,He has the habit of waking up early,
wordex_rưỡi,Bây giờ là năm giờ rưỡi,It's five thirty now,
wordex_hạm,Hạm đội hải quân ra khơi,The naval fleet sets sail,
wordex_nhấc,Anh ấy nhấc chiếc va li lên,He lifts up the suitcase,
wordex_tẩy,Cô ấy tẩy vết bẩn trên áo,She removes the stain on her shirt,
wordex_vặt,Đừng bận tâm những chuyện vặt vãnh,Don't worry about trivial things,
wordex_lăng,Chúng tôi tham quan lăng vua,We visit the king's mausoleum,
wordex_mại,Hai nước ký hiệp định thương mại,The two countries sign a trade agreement,
wordex_trích,Tôi trích một đoạn văn hay,I quote a beautiful passage,
wordex_châm,Bà tôi hay đi châm cứu,My grandmother often gets acupuncture,
wordex_cưỡi,Trẻ em thích cưỡi ngựa,Children like to ride horses,
wordex_vịt,Trang trại nuôi vịt và gà,The farm raises ducks and chickens,
wordex_giùm,Bạn xách giùm tôi cái này nhé,Please carry this for me,
wordex_dịp,Đây là dịp tốt để gặp nhau,This is a good occasion to meet,
wordex_tát,Cô ấy tát vào mặt hắn,She slapped his face,
wordex_tiềm,Anh ấy có tiềm năng lớn,He has great potential,
wordex_ối,"Ối, đau quá!","Ouch, that hurts!",
wordex_đỗ,Cô ấy đỗ đại học năm nay,She passed the university entrance exam this year,
wordex_giảng,Giáo sư giảng bài rất dễ hiểu,The professor lectures very clearly,
wordex_rớt,Anh ấy rớt kỳ thi,He failed the exam (southern),
wordex_nhện,Có một con nhện trên tường,There's a spider on the wall,
wordex_muôn,Chúc bạn muôn sự như ý,Wishing you ten thousand blessings,
wordex_xăm,Anh ấy xăm hình trên cánh tay,He has a tattoo on his arm,
wordex_lắc,Cô ấy lắc đầu từ chối,She shakes her head to refuse,
wordex_tông,Xe máy tông vào cột điện,The motorbike crashed into the power pole,
wordex_phun,Vòi phun nước hoạt động,The water sprinkler is running,
wordex_non,Lá non mới mọc,New tender leaves have sprouted,
wordex_gài,Anh ấy gài bẫy con thú,He sets a trap for the animal,
wordex_muối,Cho thêm một chút muối,Add a bit more salt,
wordex_lắp,Thợ điện lắp bóng đèn mới,The electrician installs a new light bulb,
wordex_tiễn,Chúng tôi ra sân bay tiễn bạn,We go to the airport to see our friend off,
wordex_cúp,Đội vô địch nhận cúp vàng,The champion team receives the gold trophy,
wordex_kiệm,Bà tôi sống rất tiết kiệm,My grandmother lives very frugally,
wordex_bột,Mẹ trộn bột làm bánh,Mom mixes flour to make cake,
wordex_chiên,Tôi chiên trứng cho bữa sáng,I fry eggs for breakfast,
wordex_nón,Bà đội nón lá đi chợ,Grandma wears a conical hat to the market,
wordex_chằm,Anh ấy nhìn chằm chằm vào tôi,He stares intently at me,
wordex_tăm,Cho tôi xin cây tăm,Give me a toothpick,
wordex_súc,Nông dân nuôi gia súc,Farmers raise livestock,
wordex_thâm,Mắt tôi bị thâm quầng,My eyes have dark circles,
wordex_phú,Gia đình đó rất phú quý,That family is very wealthy,
wordex_hở,Áo này hơi hở quá,This shirt is a bit too revealing,
wordex_vất,Công việc này rất vất vả,This work is very hard,
wordex_đẳng,Anh ấy đạt đẳng cấp cao,He achieved a high level,
wordex_bã,Đổ bã cà phê đi,Throw away the coffee grounds,
wordex_sẹo,Vết thương để lại sẹo,The wound left a scar,
wordex_tật,Anh ấy có tật nói lắp,He has a stutter,
wordex_tần,Điều chỉnh tần số radio,Adjust the radio frequency,
wordex_lột,Anh ấy lột vỏ trái cây,He peels the fruit,
wordex_xá,Xin xá tội cho tôi,Please forgive my sin (archaic/formal),
wordex_thầm,Cô ấy thầm yêu anh ấy,She secretly loves him,
wordex_đậy,Đậy nắp nồi lại,Cover the pot with the lid,
wordex_tản,Đám đông tản ra sau sự kiện,The crowd dispersed after the event,
wordex_tê,Chân tôi bị tê,My leg is numb,
wordex_nhã,Cô ấy ăn mặc rất tao nhã,She dresses very elegantly,
wordex_rưởi,Tôi chờ khoảng một tiếng rưởi,I waited about an hour and a half,
wordex_mu,Vết sẹo ở mu bàn tay anh ấy,There's a scar on the back of his hand,
wordex_điếu,Anh ấy hút một điếu thuốc,He smokes a cigarette,
wordex_rủi,Đó chỉ là một rủi ro nhỏ,That's just a small risk,
wordex_pizza,Chúng tôi gọi pizza cho bữa tối,We order pizza for dinner,
wordex_kiêu,Đừng kiêu ngạo như vậy,Don't be so arrogant,
wordex_xộn,Phòng của tôi hơi lộn xộn,My room is a bit messy,
wordex_luân,Chúng tôi luân phiên trực đêm,We take turns on night shift,
wordex_gươm,Vị tướng cầm thanh gươm sắc bén,The general holds a sharp sword,
wordex_rỉ,Cái đinh bị rỉ sét,The nail is rusted,
wordex_dập,Lính cứu hỏa dập tắt đám cháy,Firefighters put out the fire,
wordex_đáy,Có gì đó dưới đáy hồ,There's something at the bottom of the lake,
wordex_múa,Các em nhỏ múa trên sân khấu,The children dance on stage,
wordex_dâng,Người dân dâng hương tưởng niệm,The people offer incense in remembrance,
wordex_quí,Đây là món quà rất quí,This is a very precious gift,
wordex_két,Tiền được cất trong két sắt,The money is kept in the safe,
wordex_lọ,Cho tôi một lọ nước hoa,Give me a bottle of perfume,
wordex_gớm,Mùi này gớm quá,This smell is disgusting,
wordex_kèn,Anh ấy thổi kèn trong ban nhạc,He plays the trumpet in the band,
wordex_sét,Một tia sét đánh xuống cây,A lightning bolt strikes the tree,
wordex_rập,Mọi thứ được làm theo khuôn rập,Everything is made following the same template,
wordex_buồng,Bệnh nhân nằm trong buồng bệnh,The patient lies in the hospital room,
wordex_dịu,Giọng nói của cô ấy rất dịu dàng,Her voice is very gentle,
wordex_chuồn,Anh ấy lặng lẽ chuồn khỏi buổi họp,He quietly slipped out of the meeting,
wordex_đè,Đừng đè lên chân tôi,Don't press on my foot,
wordex_lây,Bệnh này rất dễ lây,This disease is very contagious,
wordex_tị,Đừng ganh tị với bạn bè,Don't be jealous of your friends,
wordex_lùn,Cây này khá lùn so với những cây khác,This tree is quite short compared to others,
wordex_chuyền,Cầu thủ chuyền bóng cho đồng đội,The player passes the ball to a teammate,
wordex_chớp,Bầu trời chớp sáng liên tục,The sky flashes continuously,
wordex_khảo,Nhà khoa học khảo sát khu vực,The scientist surveys the area,
wordex_banh,Đá banh với tụi tôi không?,Want to play soccer with us? (southern),
wordex_thiêng,Ngôi đền này rất thiêng,This temple is very sacred,
wordex_dơ,Tay tôi bị dơ,My hands are dirty (southern),
wordex_yểm,Thầy phong thủy yểm bùa trừ tà,The feng shui master casts a charm to ward off evil,
wordex_trèo,Đứa trẻ trèo lên cây,The child climbs the tree,
wordex_chày,Bà giã tỏi bằng chày,Grandma crushes garlic with a pestle,
wordex_nhằm,Kế hoạch này nhằm cải thiện chất lượng,This plan aims to improve quality,
wordex_bùa,Ông ấy đeo một lá bùa hộ mệnh,He wears a protective amulet,
wordex_hàm,Câu nói đó có hàm ý sâu xa,That statement has a deep implication,
wordex_lố,Bộ trang phục đó hơi lố,That outfit is a bit over the top,
wordex_phổ,Món phở rất phổ biến ở Việt Nam,Phở is very common in Vietnam,
wordex_còng,Cảnh sát còng tay nghi phạm,The police handcuff the suspect,
wordex_khỏa,Bức tượng khỏa thân trong bảo tàng,The nude statue in the museum,
wordex_tui,Tui không biết đâu,"I don't know (informal, southern)",
wordex_nhở,Đi ăn thôi nhở?,"Let's go eat, shall we?",
wordex_ngẫu,Chúng tôi gặp nhau một cách ngẫu nhiên,We met each other by random chance,
wordex_dê,Con dê ăn cỏ trên núi,The goat eats grass on the mountain,
wordex_vay,Tôi vay tiền ngân hàng để mua nhà,I borrow money from the bank to buy a house,
wordex_thép,Cây cầu này làm bằng thép,This bridge is made of steel,
wordex_cà-phê,Tôi uống cà-phê mỗi sáng,I drink coffee every morning,
wordex_sánh,Không ai sánh bằng cô ấy,No one compares to her,
wordex_vịnh,Vịnh Hạ Long rất đẹp,Ha Long Bay is very beautiful,
wordex_trầm,Giọng anh ấy rất trầm,His voice is very deep,
wordex_chuỗi,Đây là một chuỗi sự kiện liên tiếp,This is a series of consecutive events,
wordex_thuỷ,Chúng tôi đi du lịch bằng đường thuỷ,We travel by waterway,
wordex_nếm,Đầu bếp nếm thử món ăn,The chef tastes the dish,
wordex_thung,Ngôi làng nằm trong một thung lũng,The village lies in a valley,
wordex_sưu,Anh ấy thích sưu tầm tem,He likes collecting stamps,
wordex_đính,Tôi đính kèm tài liệu trong email,I attach the document in the email,
wordex_vỗ,Khán giả vỗ tay nhiệt liệt,The audience applauds enthusiastically,
wordex_khinh,Đừng khinh thường người khác,Don't look down on others,
wordex_bịch,Cho tôi một bịch kẹo,Give me a bag of candy,
wordex_chuồng,Con gà ở trong chuồng,The chicken is in the coop,
wordex_lờ,Anh ấy lờ đi lời khuyên của tôi,He ignores my advice,
wordex_ngư,Ngư dân ra khơi đánh cá,Fishermen go out to sea to fish,
wordex_quãng,Chúng tôi đi được một quãng đường dài,We traveled a long stretch of road,
wordex_phiêu,Anh ấy thích những chuyến phiêu lưu,He loves adventures,
wordex_dán,Tôi dán tem lên phong bì,I stick a stamp on the envelope,
wordex_uy,Ông ấy có uy tín trong công ty,He has prestige in the company,
wordex_chĩa,Đừng chĩa súng vào người khác,Don't point a gun at people,
wordex_vải,Cửa hàng bán nhiều loại vải,The shop sells many kinds of fabric,
wordex_vạch,Anh ấy vạch một đường thẳng,He draws a straight line,
wordex_sườn,Món sườn nướng rất ngon,The grilled ribs are delicious,
wordex_tể,Trong triều có một vị tể tướng,In the royal court there was a prime minister,
wordex_lũng,Ngôi làng nằm sâu trong thung lũng hẹp,The village sits deep in a narrow valley,
wordex_đấng,Người ta cầu nguyện đấng tối cao,People pray to the supreme being,
wordex_rock,Anh ấy thích nghe nhạc rock,He likes listening to rock music,
wordex_sảnh,Chúng tôi gặp nhau ở sảnh khách sạn,We meet in the hotel lobby,
wordex_căm,Cô ấy căm ghét sự bất công,She resents injustice,
wordex_nã,Cảnh sát truy nã tên tội phạm,The police search for the wanted criminal,
wordex_chinh,Đoàn quân chinh phục vùng đất mới,The army conquers new territory,
wordex_nhị,Đây là chương thứ nhị của cuốn sách,This is the second chapter of the book,
wordex_liễu,Cây liễu rủ bên hồ,The willow tree droops by the lake,
wordex_củ,Mẹ mua vài củ khoai tây,Mom buys a few potatoes,
wordex_khử,Bệnh viện khử trùng dụng cụ y tế,The hospital sterilizes medical equipment,
wordex_ham,Đừng ham lợi trước mắt,Don't be greedy for immediate gain,
wordex_quầy,Tôi xếp hàng ở quầy thanh toán,I line up at the checkout counter,
wordex_búp,Cô bé chơi với búp bê,The little girl plays with a doll,
wordex_lấp,Công nhân lấp ổ gà trên đường,Workers fill in the pothole on the road,
wordex_khao,Anh ấy khao cả nhóm một bữa ăn,He treats the whole group to a meal,
wordex_cớ,Anh ấy tìm cớ để nghỉ làm,He finds an excuse to skip work,
wordex_kẹp,Cô ấy dùng kẹp giấy,She uses a paper clip,
wordex_láo,Đừng nói láo với tôi,Don't lie to me rudely,
wordex_thiểu,Đây là vùng dân tộc thiểu số,This is an ethnic minority region,
wordex_bơ,Phết bơ lên bánh mì,Spread butter on the bread,
wordex_đợt,Đây là đợt hàng mới nhất,This is the latest batch of goods,
wordex_diệp,Lá cây có màu xanh nhờ diệp lục,Leaves are green thanks to chlorophyll,
wordex_khán,Khán giả vỗ tay nồng nhiệt,The audience applauds warmly,
wordex_rể,Anh ấy là con rể của tôi,He's my son-in-law,
wordex_ngất,Cô ấy ngất xỉu vì trời nóng,She fainted from the heat,
wordex_sọ,Bác sĩ chụp x-quang sọ não,The doctor takes an x-ray of the skull,
wordex_nhường,Hãy nhường ghế cho người già,Please give up your seat for the elderly,
wordex_nàn,Cuộc sống của họ khá nghèo nàn,Their life is quite impoverished,
wordex_khẳng,Anh ấy khẳng định điều đó là đúng,He affirms that it's true,
wordex_khôi,Chính phủ khôi phục lại nền kinh tế,The government restores the economy,
wordex_nghịch,Đứa bé rất nghịch ngợm,The kid is very naughty,
wordex_lượn,Con diều lượn trên bầu trời,The kite glides in the sky,
wordex_điền,Vui lòng điền vào biểu mẫu,Please fill in the form,
wordex_tặc,Tin tặc tấn công hệ thống máy tính,Hackers attack the computer system,
wordex_dội,Tiếng nổ dội lại từ xa,The explosion's sound echoes from afar,
wordex_hãm,Anh ấy hãm phanh gấp,He slams on the brakes,
wordex_cẩu,Xe cẩu kéo chiếc xe hỏng đi,The tow truck pulls the broken car away,
wordex_sắm,Chúng tôi đi sắm đồ Tết,We go shopping for Tet,
wordex_nhổ,Nha sĩ nhổ một cái răng sâu,The dentist pulls out a decayed tooth,
wordex_xả,Đừng xả rác xuống sông,Don't dump trash into the river,
wordex_lung,Chiếc ghế này lung lay quá,This chair is too wobbly,
wordex_nâu,Cô ấy có mái tóc nâu,She has brown hair,
wordex_tứ,Anh ấy đứng hạng tứ trong cuộc thi,He ranked fourth in the competition,
wordex_lận,Anh ấy gặp nhiều lận đận trong đời,He faced a lot of hardship in life,
wordex_giọt,Một giọt mưa rơi xuống,A drop of rain falls,
wordex_đố,Tôi đố bạn giải câu này,I challenge you to solve this riddle,
wordex_hãnh,Cha mẹ rất hãnh diện về con,Parents are very proud of their child,
wordex_tè,Em bé muốn đi tè,The baby wants to pee,
wordex_xỉn,Anh ấy uống say xỉn tối qua,He got drunk last night,
wordex_xách,Cô ấy xách túi đi chợ,She carries a bag to the market,
wordex_toa,Chúng tôi ngồi toa số ba,We sit in train car number three,
wordex_rạp,Chúng tôi đi xem phim ở rạp,We go watch a movie at the theater,
wordex_moi,Cảnh sát moi thông tin từ nghi phạm,The police extract information from the suspect,
wordex_ngây,Đứa trẻ có ánh mắt ngây thơ,The child has innocent eyes,
wordex_quăng,Anh ấy quăng quả bóng đi xa,He tosses the ball far away,
wordex_quậy,Đừng quậy phá trong lớp,Don't cause trouble in class,
wordex_chổ,Ngồi ở chổ này đi,Sit in this spot (informal spelling),
wordex_vẹn,Tôi muốn giữ vẹn toàn lời hứa,I want to keep my promise completely,
wordex_chẩn,Bác sĩ chẩn đoán bệnh chính xác,The doctor diagnoses the illness accurately,
wordex_hỡi,"Hỡi các bạn, hãy lắng nghe tôi","Friends, please listen to me",
wordex_alo,"Alo, tôi nghe đây","Hello, I'm listening",
wordex_hoà,Trận đấu kết thúc với tỉ số hoà,The match ended in a draw,
wordex_thước,Dùng thước để đo chiều dài,Use a ruler to measure the length,
wordex_rỗi,Cuối tuần tôi khá rỗi,I'm quite free this weekend,
wordex_ngô,Ruộng ngô xanh mướt,The corn field is lush green,
wordex_vuốt,Cô ấy vuốt tóc con,She strokes her child's hair,
wordex_êm,Chiếc xe chạy rất êm,The car runs very smoothly,
wordex_tro,Tro bay khắp căn phòng,Ash flies all over the room,
wordex_ngụy,Đừng nghe theo lời ngụy biện,Don't listen to sophistry,
wordex_khơi,Câu chuyện khơi lại ký ức cũ,The story stirs up old memories,
wordex_bơm,Tôi bơm bánh xe đạp,I pump up the bicycle tire,
wordex_xui,Hôm nay tôi xui quá,I'm so unlucky today,
wordex_cấy,Nông dân cấy lúa vào mùa xuân,Farmers plant rice seedlings in spring,
wordex_xưng,Anh ấy xưng tên với mọi người,He introduces his name to everyone,
wordex_bậy,Đừng nói bậy trước mặt trẻ con,Don't curse in front of children,
wordex_nhạt,Món canh này hơi nhạt,This soup is a bit bland,
wordex_xoa,Mẹ xoa dầu vào lưng tôi,Mom rubs oil on my back,
wordex_thịnh,Đất nước ngày càng thịnh vượng,The country is becoming more and more prosperous,
wordex_chèo,Chúng tôi chèo thuyền trên sông,We row the boat on the river,
wordex_khung,Bức tranh có một khung gỗ đẹp,The painting has a beautiful wooden frame,
wordex_nít,Đó chỉ là trò con nít,That's just child's play,
wordex_đoan,Cô ấy ăn mặc rất đoan trang,She dresses very modestly,
wordex_màng,Trứng có một lớp màng mỏng,The egg has a thin membrane,
wordex_nhì,Anh ấy đạt giải nhì,He won second prize,
wordex_lánh,Họ lánh nạn đến vùng an toàn,They fled to a safe area,
wordex_duyên,Cô ấy có duyên khi cười,She has charm when she smiles,
wordex_phiến,Có một phiến đá lớn ở đây,There's a large stone slab here,
wordex_rèn,Anh ấy rèn luyện sức khỏe mỗi ngày,He trains his health every day,
wordex_côi,Đứa trẻ mồ côi cha mẹ,The child is orphaned,
wordex_sòng,Anh ấy thua tiền ở sòng bạc,He lost money at the casino,
wordex_cõi,Người ta tin vào cõi sau khi chết,People believe in the afterlife,
wordex_sập,Mái nhà bị sập vì bão,The roof collapsed because of the storm,
wordex_nấp,Chúng tôi nấp sau bụi cây,We hide behind the bush,
wordex_ngai,Vua ngồi trên ngai vàng,The king sits on the golden throne,
wordex_tẩu,Ông cụ hút tẩu thuốc,The old man smokes a pipe,
wordex_khoe,Cô ấy khoe chiếc váy mới,She shows off her new dress,
wordex_dặn,Mẹ dặn tôi cẩn thận khi đi đường,Mom reminds me to be careful on the road,
wordex_ruồi,Có một con ruồi bay quanh,There's a fly buzzing around,
wordex_buồm,Chiếc thuyền căng buồm ra khơi,The boat hoists its sail and heads out to sea,
wordex_đam,Anh ấy rất đam mê âm nhạc,He's very passionate about music,
wordex_a-lô,"A-lô, ai đang gọi vậy?","Hello, who's calling?",
wordex_khuẩn,Rửa tay để diệt vi khuẩn,Wash your hands to kill bacteria,
wordex_choàng,Cô ấy choàng khăn qua vai,She drapes a scarf over her shoulders,
wordex_khéo,Cô ấy rất khéo tay,She's very skillful with her hands,
wordex_tọa,Ngôi chùa tọa lạc trên đồi,The pagoda is located on the hill,
wordex_phàn,Khách hàng phàn nàn về dịch vụ,Customers complain about the service,
wordex_bùng,Dịch bệnh bùng phát nhanh chóng,The epidemic breaks out rapidly,
wordex_thấu,Tôi không thể thấu hiểu hết mọi chuyện,I can't fully understand everything,
wordex_lẩn,Anh ấy lẩn tránh câu hỏi,He evades the question,
wordex_gen,Bệnh này liên quan đến gen di truyền,This disease is related to genetics,
wordex_quặc,Anh ấy có tính cách khá kỳ quặc,He has a rather odd personality,
wordex_soi,Cô ấy soi gương mỗi sáng,She looks in the mirror every morning,
wordex_bịa,Đừng bịa chuyện,Don't make up stories,
wordex_náo,Khu chợ rất náo nhiệt,The market is very bustling,
wordex_chốn,Đây là chốn bình yên của tôi,This is my peaceful place,
wordex_lậu,Hàng lậu bị hải quan tịch thu,Smuggled goods were confiscated by customs,
wordex_ngột,Căn phòng ngột ngạt vì đông người,The room is stifling because of the crowd,
wordex_đầm,Cô ấy mặc một chiếc đầm dài,She wears a long dress,
wordex_mỏng,Chiếc điện thoại này rất mỏng,This phone is very thin,
wordex_khờ,Đừng ngây thơ và khờ dại như vậy,Don't be so naive and foolish,
wordex_am,Anh ấy am hiểu về lịch sử,He's well-versed in history,
wordex_cặn,Đáy ly còn lại cặn cà phê,There's coffee residue left at the bottom of the cup,
wordex_oxy,Cây xanh tạo ra oxy,Green plants produce oxygen,
wordex_ráng,"Ráng lên, sắp xong rồi","Try hard, we're almost done",
wordex_phô,Đừng phô trương sự giàu có,Don't flaunt your wealth,
wordex_dồn,Công việc dồn lại quá nhiều,Work has piled up too much,
wordex_miêu,Nhà văn miêu tả cảnh vật rất sinh động,The writer describes the scenery very vividly,
wordex_trọn,Tôi dành trọn thời gian cho gia đình,I dedicate all my time to family,
wordex_hử,Cái gì hử?,"What is it, huh?",
wordex_nở,Hoa mai nở vào dịp Tết,Apricot blossoms bloom during Tet,
wordex_nét,Cô ấy có nét mặt hiền hòa,She has a gentle facial feature,
wordex_hẹp,Con hẻm này rất hẹp,This alley is very narrow,
wordex_lam,Bầu trời màu lam nhạt,The sky is pale blue,
wordex_tà,Bộ phim nói về cuộc chiến giữa chính và tà,The movie is about the battle between good and evil,
wordex_lơ,Đừng lơ là việc học,Don't neglect your studies,
wordex_vồ,Con mèo vồ lấy con chuột,The cat pounces on the mouse,
wordex_búa,Anh ấy dùng búa đóng đinh,He uses a hammer to drive the nail,
wordex_chục,Cho tôi một chục trứng,Give me a dozen eggs,
wordex_túng,Gia đình đang túng thiếu,The family is short of money,
wordex_mãnh,Con hổ là loài thú mãnh liệt,The tiger is a fierce animal,
wordex_ào,Mưa ào ạt suốt đêm,It rained torrentially all night,
wordex_đao,Vị tướng cầm thanh đao,The general holds a broadsword,
