ID,Vietnamese_Text,English_Text,Vietnamese_Sound
lesson_t35_d3,"Dạ, tất cả là một trăm hai mươi nghìn đồng ạ.","Sure, that's a total of one hundred twenty thousand dong.",
lesson_t35_v0,siêu thị,supermarket,
lesson_t35_v1,sữa tươi,fresh milk,
lesson_t35_v2,khu,section / area,
lesson_t35_v3,quầy,counter / stall,
lesson_t35_v4,rau,vegetables,
lesson_t35_v5,thanh toán,to pay / check out,
lesson_t35_v6,giỏ hàng,shopping basket,
lesson_t35_v7,tiền lẻ,change (small money),
lesson_t36_d0,"Chị ơi, rau muống này bao nhiêu một bó?","Ma'am, how much is this water spinach per bunch?",
lesson_t36_d1,"Mười lăm nghìn một bó em ơi, rau mới hái sáng nay đó.","Fifteen thousand a bunch, it was just picked this morning.",
lesson_t36_d2,"Dạ, cho em hai bó với một ký cà chua nha.","Okay, give me two bunches and one kilo of tomatoes please.",
lesson_t36_d3,"Được rồi, tất cả là năm mươi nghìn, em gửi tiền giúp chị nhé.","Alright, that's fifty thousand total, please hand me the money.",
lesson_t36_v0,rau muống,water spinach,
lesson_t36_v1,bó,bunch (classifier),
lesson_t36_v2,cà chua,tomato,
lesson_t36_v3,ký,kilogram,
lesson_t36_v4,tươi,fresh,
lesson_t36_v5,chợ,market,
lesson_t36_v6,người bán,vendor / seller,
lesson_t36_v7,trả giá,to bargain / haggle,
lesson_t37_d0,"Chào chị, em muốn đổi cái áo này vì nó bị rách.","Hello, I'd like to exchange this shirt because it's torn.",
lesson_t37_d1,"Dạ, anh có giữ hóa đơn không ạ?",Do you still have the receipt?,
lesson_t37_d2,"Dạ có, đây ạ. Em mua hôm qua.","Yes, here it is. I bought it yesterday.",
lesson_t37_d3,"Được rồi ạ, để em đổi cho anh cái mới ngay.","Alright, let me exchange it for a new one right away.",
lesson_t37_v0,đổi,to exchange,
lesson_t37_v1,trả lại,to return,
lesson_t37_v2,hóa đơn,receipt,
lesson_t37_v3,bị rách,to be torn,
lesson_t37_v4,lỗi,defect / fault,
lesson_t37_v5,hoàn tiền,to refund,
lesson_t37_v6,bảo hành,warranty,
lesson_t37_v7,mua,to buy,
lesson_t38_d0,"Chào chị, dạo này chị khỏe không?","Hi, how have you been lately?",
lesson_t38_d1,"Khỏe, cảm ơn em. Còn em, đi làm về sớm vậy?","I'm well, thanks. And you, home from work early?",
lesson_t38_d2,"Dạ, hôm nay công ty cho về sớm. Chị đang nấu gì mà thơm quá vậy?","Yeah, work let us go home early today. What are you cooking, it smells so good?",
lesson_t38_d3,"Chị đang nấu canh chua, lát nữa qua ăn cùng cho vui nhé.","I'm making sour soup, come over and eat with us later, it'll be fun.",
lesson_t38_v0,dạo này,lately / these days,
lesson_t38_v1,khỏe,healthy / well,
lesson_t38_v2,hàng xóm,neighbor,
lesson_t38_v3,nấu ăn,to cook,
lesson_t38_v4,thơm,fragrant,
lesson_t38_v5,canh chua,sour soup,
lesson_t38_v6,đi làm về,to come home from work,
lesson_t38_v7,lát nữa,in a little while,
lesson_t39_d0,"Chào bạn, mình là Lan, bạn là bạn của ai vậy?","Hi, I'm Lan, who's friend are you here with?",
lesson_t39_d1,"Mình là Minh, bạn cùng lớp với Hùng. Ở đây vui quá ha.","I'm Minh, Hung's classmate. It's so fun here, huh.",
lesson_t39_d2,"Ừ, đồ ăn cũng ngon nữa. Bạn muốn uống gì không?","Yeah, and the food is delicious too. Do you want something to drink?",
lesson_t39_d3,"Cho mình một ly nước cam, cảm ơn bạn nha.","Give me a glass of orange juice, thanks.",
lesson_t39_v0,tiệc,party,
lesson_t39_v1,bạn cùng lớp,classmate,
lesson_t39_v2,làm quen,to get acquainted,
lesson_t39_v3,vui,fun / happy,
lesson_t39_v4,đồ ăn,food,
lesson_t39_v5,ly,glass / cup (classifier),
lesson_t39_v6,nước cam,orange juice,
lesson_t39_v7,khách,guest,
lesson_t40_d0,Áo dài của chị đẹp quá!,Your áo dài is so beautiful!,
lesson_t40_d1,"Cảm ơn em, chị mới mua tuần trước đó.","Thank you, I just bought it last week.",
lesson_t40_d2,Màu này hợp với chị lắm luôn.,This color really suits you.,
lesson_t40_d3,"Em quá khen rồi, cảm ơn em nhiều nha.","You're too kind, thank you so much.",
lesson_t40_v0,đẹp,beautiful / nice,
lesson_t40_v1,khen,to compliment / praise,
lesson_t40_v2,hợp,to suit / match,
lesson_t40_v3,màu,color,
lesson_t40_v4,áo dài,traditional Vietnamese dress,
lesson_t40_v5,giỏi,skilled / good at,
lesson_t40_v6,dễ thương,cute / lovely,
lesson_t40_v7,quá khen,to over-praise / be too kind,
lesson_t41_d0,"Xin lỗi, mình đến trễ quá.","Sorry, I'm really late.",
lesson_t41_d1,"Không sao đâu, mình mới tới thôi.","It's totally fine, I just got here myself.",
lesson_t41_d2,Mình xin lỗi vì đã làm bạn phải chờ lâu.,I'm sorry for making you wait so long.,
lesson_t41_d3,"Đừng lo, lần sau nhớ đi sớm hơn nhé.","Don't worry, just remember to leave earlier next time.",
lesson_t41_v0,xin lỗi,sorry / to apologize,
lesson_t41_v1,trễ,late,
lesson_t41_v2,không sao,it's okay,
lesson_t41_v3,chờ,to wait,
lesson_t41_v4,lần sau,next time,
lesson_t41_v5,sớm,early,
lesson_t41_v6,lỗi,mistake / fault,
lesson_t41_v7,làm phiền,to bother / trouble,
lesson_t42_d0,Cuối tuần này bạn có rảnh không?,Are you free this weekend?,
lesson_t42_d1,"Có, mình rảnh. Có chuyện gì vậy?","Yes, I'm free. What's up?",
lesson_t42_d2,Mình muốn mời bạn đi xem phim với mình.,I want to invite you to watch a movie with me.,
lesson_t42_d3,Nghe hay đó! Mấy giờ mình gặp nhau?,That sounds great! What time should we meet?,
lesson_t42_v0,rảnh,free / available,
lesson_t42_v1,mời,to invite,
lesson_t42_v2,xem phim,to watch a movie,
lesson_t42_v3,cuối tuần,weekend,
lesson_t42_v4,gặp nhau,to meet each other,
lesson_t42_v5,đi chơi,to go out / hang out,
lesson_t42_v6,tham gia,to join / participate,
lesson_t42_v7,hẹn,to make an appointment / date,
lesson_t43_d0,Bạn đang viết gì vậy?,What are you writing?,
lesson_t43_d1,Mình đang viết bưu thiếp gửi cho gia đình ở Việt Nam.,I'm writing a postcard to send to my family in Vietnam.,
lesson_t43_d2,Bạn viết gì trong đó?,What did you write in it?,
lesson_t43_d3,"Mình viết ""Con nhớ mọi người nhiều lắm, mong sớm được về thăm nhà.""","I wrote, ""I miss everyone so much, I hope to come home and visit soon.""",
lesson_t43_v0,bưu thiếp,postcard,
lesson_t43_v1,viết,to write,
lesson_t43_v2,gửi,to send,
lesson_t43_v3,nhớ,to miss,
lesson_t43_v4,gia đình,family,
lesson_t43_v5,thăm,to visit,
lesson_t43_v6,tem,stamp,
lesson_t43_v7,địa chỉ,address,
lesson_t44_d0,Dạo này bạn có xem phim gì hay không?,Have you watched any good movies lately?,
lesson_t44_d1,"Có, mình mới xem một bộ phim Hàn rất cảm động.","Yes, I just watched a really touching Korean movie.",
lesson_t44_d2,Phim đó tên gì vậy?,What's that movie called?,
lesson_t44_d3,"Mình quên tên rồi, nhưng diễn viên đóng rất hay.","I forgot the name, but the actors performed really well.",
lesson_t44_v0,phim,movie / film,
lesson_t44_v1,xem,to watch,
lesson_t44_v2,bộ phim,a movie (with classifier),
lesson_t44_v3,diễn viên,actor / actress,
lesson_t44_v4,cảm động,touching / moving,
lesson_t44_v5,hài hước,funny / humorous,
lesson_t44_v6,tập phim,episode,
lesson_t44_v7,chương trình,program / show,
lesson_t45_d0,Bạn đang đọc cuốn sách gì vậy?,What book are you reading?,
lesson_t45_d1,Mình đang đọc một cuốn tiểu thuyết rất thú vị.,I'm reading a really interesting novel.,
lesson_t45_d2,Sách đó nói về chuyện gì?,What's that book about?,
lesson_t45_d3,Nó kể về cuộc sống của một cô gái trẻ ở Hà Nội.,It's about the life of a young woman in Hanoi.,
lesson_t45_v0,sách,book,
lesson_t45_v1,đọc,to read,
lesson_t45_v2,cuốn,classifier for books,
lesson_t45_v3,tiểu thuyết,novel,
lesson_t45_v4,thú vị,interesting,
lesson_t45_v5,tác giả,author,
lesson_t45_v6,truyện,story,
lesson_t45_v7,bài báo,article,
lesson_t46_d0,"Chào bạn, tối nay bạn có muốn đi tập gym không?","Hey, do you want to go to the gym tonight?",
lesson_t46_d1,"Có chứ! Mình muốn tập chạy bộ trước, rồi tập tạ.","Of course! I want to jog first, then lift weights.",
lesson_t46_d2,Bạn thích chơi thể thao gì nhất?,What sport do you like to play the most?,
lesson_t46_d3,"Mình thích đá bóng, nhưng dạo này mình tập yoga nhiều hơn.","I like soccer, but lately I've been doing more yoga.",
lesson_t46_v0,tập gym,to work out at the gym,
lesson_t46_v1,chạy bộ,to jog / run,
lesson_t46_v2,tập tạ,to lift weights,
lesson_t46_v3,thể thao,sports,
lesson_t46_v4,đá bóng,to play soccer,
lesson_t46_v5,yoga,yoga,
lesson_t46_v6,khỏe,healthy / strong,
lesson_t46_v7,tập thể dục,to exercise,
lesson_t47_d0,Ước mơ của bạn trong tương lai là gì?,What is your dream for the future?,
lesson_t47_d1,Mình muốn trở thành một bác sĩ giỏi.,I want to become a good doctor.,
lesson_t47_d2,Bạn sẽ làm gì để đạt được ước mơ đó?,What will you do to achieve that dream?,
lesson_t47_d3,Mình sẽ học chăm chỉ và không bao giờ bỏ cuộc.,I will study hard and never give up.,
lesson_t47_v0,ước mơ,dream,
lesson_t47_v1,tương lai,future,
lesson_t47_v2,trở thành,to become,
lesson_t47_v3,bác sĩ,doctor,
lesson_t47_v4,đạt được,to achieve,
lesson_t47_v5,mục tiêu,goal,
lesson_t47_v6,chăm chỉ,hardworking / diligent,
lesson_t47_v7,bỏ cuộc,to give up,
lesson_t48_d0,Hôm nay của bạn thế nào?,How was your day today?,
lesson_t48_d1,"Hôm nay mình khá bận, nhưng mình cảm thấy vui vì hoàn thành được nhiều việc.","Today I was quite busy, but I feel happy because I finished a lot of things.",
lesson_t48_d2,Bạn đã làm những gì vậy?,What did you do exactly?,
lesson_t48_d3,"Mình đi làm, tập thể dục, rồi viết nhật ký trước khi đi ngủ.","I went to work, exercised, then wrote in my journal before going to sleep.",
lesson_t48_v0,hôm nay,today,
lesson_t48_v1,bận,busy,
lesson_t48_v2,cảm thấy,to feel,
lesson_t48_v3,hoàn thành,to complete / finish,
lesson_t48_v4,nhật ký,diary / journal,
lesson_t48_v5,viết,to write,
lesson_t48_v6,vui,happy,
lesson_t48_v7,mệt,tired,
lesson_t49_d0,Bạn đang viết thư cho gia đình à?,Are you writing a letter to your family?,
lesson_t49_d1,"Ừ, mình muốn báo tin mình vừa tìm được việc làm mới.","Yeah, I want to share the news that I just found a new job.",
lesson_t49_d2,Vậy bạn nên hỏi thăm sức khỏe của bố mẹ nữa.,Then you should also ask about your parents' health.,
lesson_t49_d3,"Đúng rồi, mình sẽ hỏi thăm và gửi lời chúc sức khỏe cho cả nhà.","Right, I'll ask about them and send health wishes to the whole family.",
lesson_t49_v0,viết thư,to write a letter,
lesson_t49_v1,gia đình,family,
lesson_t49_v2,báo tin,to give news,
lesson_t49_v3,việc làm,job,
lesson_t49_v4,hỏi thăm,to ask after / check on,
lesson_t49_v5,sức khỏe,health,
lesson_t49_v6,bố mẹ,parents,
lesson_t49_v7,gửi lời chúc,to send wishes,
lesson_t50_d0,Nghe nói bạn vừa đạt được một thành tích lớn phải không?,"I heard you just achieved a big accomplishment, right?",
lesson_t50_d1,"Đúng vậy, mình vừa hoàn thành cuộc thi marathon đầu tiên của mình.","That's right, I just finished my first marathon race.",
lesson_t50_d2,Chúc mừng bạn! Bạn cảm thấy thế nào?,Congratulations! How do you feel?,
lesson_t50_d3,Mình rất tự hào vì đã cố gắng hết mình.,I'm very proud because I gave it my all.,
lesson_t50_v0,thành tích,achievement,
lesson_t50_v1,đạt được,to achieve / attain,
lesson_t50_v2,cuộc thi,competition / race,
lesson_t50_v3,hoàn thành,to complete,
lesson_t50_v4,tự hào,proud,
lesson_t50_v5,cố gắng,to try hard,
lesson_t50_v6,chúc mừng,congratulations,
lesson_t50_v7,thành công,success,
lesson_t51_d0,"Ở Việt Nam, khi vào nhà người khác mình phải làm gì trước?","In Vietnam, what do you have to do first when entering someone else's house?",
lesson_t51_d1,Mình phải cởi giày trước khi vào nhà.,You have to take off your shoes before entering the house.,
lesson_t51_d2,Còn khi ăn cơm với người lớn tuổi thì sao?,What about when eating with older people?,
lesson_t51_d3,Mình nên mời người lớn tuổi ăn cơm trước để tỏ sự tôn trọng.,You should invite the elders to eat first to show respect.,
lesson_t51_v0,phong tục,custom,
lesson_t51_v1,cởi giày,to take off shoes,
lesson_t51_v2,người lớn tuổi,elderly person,
lesson_t51_v3,tôn trọng,to respect,
lesson_t51_v4,mời,to invite,
lesson_t51_v5,trước,before,
lesson_t51_v6,văn hóa,culture,
lesson_t51_v7,lịch sự,polite,
lesson_t52_d0,Dạo này không khí ở thành phố ô nhiễm quá.,The air in the city has been so polluted lately.,
lesson_t52_d1,"Ừ, mình nghĩ nên đi xe đạp thay vì đi xe máy.","Yeah, I think we should ride bikes instead of motorbikes.",
lesson_t52_d2,Bạn có phân loại rác không?,Do you sort your trash?,
lesson_t52_d3,"Có chứ, mình luôn tái chế nhựa và giấy.","Of course, I always recycle plastic and paper.",
lesson_t52_v0,ô nhiễm,pollution / polluted,
lesson_t52_v1,không khí,air,
lesson_t52_v2,môi trường,environment,
lesson_t52_v3,tái chế,to recycle,
lesson_t52_v4,rác,trash,
lesson_t52_v5,phân loại,to sort / classify,
lesson_t52_v6,nhựa,plastic,
lesson_t52_v7,xe đạp,bicycle,
lesson_t53_d0,"Xin lỗi, tôi bị mất cái ví ở đây sáng nay.","Excuse me, I lost my wallet here this morning.",
lesson_t53_d1,Anh có nhớ để nó ở đâu không?,Do you remember where you left it?,
lesson_t53_d2,Hình như tôi để quên trên bàn ăn.,I think I left it on the dining table.,
lesson_t53_d3,"Để tôi kiểm tra, có người vừa nộp lại một cái ví giống vậy.","Let me check, someone just turned in a wallet like that.",
lesson_t53_v0,mất,to lose,
lesson_t53_v1,tìm thấy,to find,
lesson_t53_v2,ví,wallet,
lesson_t53_v3,để quên,to leave behind / forget,
lesson_t53_v4,nộp lại,to turn in / hand over,
lesson_t53_v5,kiểm tra,to check,
lesson_t53_v6,đồ thất lạc,lost item,
lesson_t53_v7,giống,similar / alike,
lesson_t54_d0,Bạn nấu phở như thế nào vậy?,How do you cook phở?,
lesson_t54_d1,"Đầu tiên, mình hầm xương bò trong vài giờ để lấy nước dùng.","First, I simmer beef bones for several hours to get the broth.",
lesson_t54_d2,Sau đó thì sao?,What comes after that?,
lesson_t54_d3,"Sau đó mình cho bánh phở, thịt bò và rau thơm vào tô rồi chan nước dùng lên.","After that I put rice noodles, beef, and herbs into the bowl, then pour the broth over.",
lesson_t54_v0,nấu,to cook,
lesson_t54_v1,nước dùng,broth,
lesson_t54_v2,hầm,to simmer / stew,
lesson_t54_v3,gia vị,spices / seasoning,
lesson_t54_v4,bánh phở,rice noodles,
lesson_t54_v5,rau thơm,herbs,
lesson_t54_v6,công thức,recipe,
lesson_t54_v7,cho vào,to add / put in,
lesson_t55_d0,Hồi nhỏ bạn thích chơi gì nhất?,What did you like to play most when you were little?,
lesson_t55_d1,Mình hay trèo cây và bắt cá với mấy đứa bạn hàng xóm.,I often climbed trees and caught fish with my neighborhood friends.,
lesson_t55_d2,Nghe vui quá! Bạn có kỷ niệm nào đáng nhớ không?,Sounds fun! Do you have any memorable memory?,
lesson_t55_d3,"Có, một lần mình bị té xuống ao và ướt hết cả người, ai cũng cười.","Yes, once I fell into a pond and got completely soaked, everyone laughed.",
lesson_t55_v0,hồi nhỏ,when young / in childhood,
lesson_t55_v1,kỷ niệm,memory,
lesson_t55_v2,trèo cây,to climb a tree,
lesson_t55_v3,bạn hàng xóm,neighborhood friend,
lesson_t55_v4,té,to fall,
lesson_t55_v5,ao,pond,
lesson_t55_v6,đáng nhớ,memorable,
lesson_t55_v7,tuổi thơ,childhood,
lesson_t56_d0,"Dạ, tổng đài kỹ thuật xin nghe. Anh gặp vấn đề gì ạ?","Hello, technical support speaking. What problem are you having?",
lesson_t56_d1,Wifi nhà tôi bị mất mạng từ sáng nay rồi.,My home wifi has been down since this morning.,
lesson_t56_d2,Anh đã thử tắt rồi mở lại modem chưa ạ?,Have you tried turning the modem off and back on?,
lesson_t56_d3,"Rồi, nhưng vẫn không được. Chừng nào mới sửa xong?","Yes, but it still doesn't work. When will it be fixed?",
lesson_t56_v0,mạng,network / internet,
lesson_t56_v1,wifi,wifi,
lesson_t56_v2,modem,modem / router,
lesson_t56_v3,vấn đề,problem,
lesson_t56_v4,sửa,to fix / repair,
lesson_t56_v5,tắt,to turn off,
lesson_t56_v6,mở,to turn on,
lesson_t56_v7,tổng đài,call center / hotline,
lesson_t57_d0,"Chào chị, chị muốn nhận nuôi con vật nào ạ?","Hello, which animal would you like to adopt?",
lesson_t57_d1,Tôi thích con mèo nhỏ màu trắng kia.,I like that small white cat over there.,
lesson_t57_d2,"Con đó rất hiền, đã tiêm phòng đầy đủ rồi ạ.","That one is very gentle, and has already been fully vaccinated.",
lesson_t57_d3,Vậy tôi cần làm thủ tục gì để nhận nuôi nó?,So what procedure do I need to complete to adopt it?,
lesson_t57_v0,nhận nuôi,to adopt (a pet),
lesson_t57_v1,con vật,animal,
lesson_t57_v2,mèo,cat,
lesson_t57_v3,chó,dog,
lesson_t57_v4,tiêm phòng,to vaccinate,
lesson_t57_v5,hiền,gentle / tame,
lesson_t57_v6,thủ tục,procedure / paperwork,
lesson_t57_v7,trại cứu hộ,animal shelter,
lesson_t58_d0,"Chào bạn, bạn hãy giới thiệu một chút về bản thân.","Hello, please introduce yourself a little.",
lesson_t58_d1,"Dạ, tôi tên Lan, tôi có ba năm kinh nghiệm làm marketing.","Yes, my name is Lan, I have three years of experience in marketing.",
lesson_t58_d2,Tại sao bạn muốn làm việc ở công ty chúng tôi?,Why do you want to work at our company?,
lesson_t58_d3,Vì tôi thấy công ty rất năng động và có nhiều cơ hội học hỏi.,Because I find the company very dynamic and full of learning opportunities.,
lesson_t58_v0,kinh nghiệm,experience,
lesson_t58_v1,giới thiệu,to introduce,
lesson_t58_v2,công ty,company,
lesson_t58_v3,cơ hội,opportunity,
lesson_t58_v4,phỏng vấn,interview,
lesson_t58_v5,năng động,dynamic / energetic,
lesson_t58_v6,bản thân,oneself,
lesson_t58_v7,kỹ năng,skill,
lesson_t59_d0,"Chào anh, xe của anh bị làm sao vậy?","Hello, what's wrong with your car?",
lesson_t59_d1,Xe tôi bị kêu lạ ở bánh trước và phanh không ăn.,My car is making a strange noise at the front wheel and the brakes aren't working well.,
lesson_t59_d2,Để tôi kiểm tra dầu phanh và lốp xe trước nhé.,Let me check the brake fluid and the tires first.,
lesson_t59_d3,"Dạ được, sửa xong thì tốn khoảng bao nhiêu tiền ạ?","Okay, how much will it cost once it's fixed?",
lesson_t59_v0,xe,car / vehicle,
lesson_t59_v1,phanh,brake,
lesson_t59_v2,lốp xe,tire,
lesson_t59_v3,bánh xe,wheel,
lesson_t59_v4,kiểm tra,to check / inspect,
lesson_t59_v5,dầu,oil / fluid,
lesson_t59_v6,sửa xe,to repair a car,
lesson_t59_v7,kêu lạ,to make a strange noise,
lesson_t60_d0,Bây giờ mọi người thái hành và tỏi cho thật nhỏ nhé.,Now everyone chop the onion and garlic very finely.,
lesson_t60_d1,"Dạ, mình cho bao nhiêu muối vào là vừa ạ?",How much salt should we add to make it just right?,
lesson_t60_d2,"Chỉ cần một muỗng nhỏ thôi, rồi nêm nếm lại sau.","Just one small spoon is enough, then taste and adjust it later.",
lesson_t60_d3,"Dạ hiểu rồi, sau đó mình xào trong bao lâu ạ?","Got it, and after that how long should we stir-fry it?",
lesson_t60_v0,thái,to chop / slice,
lesson_t60_v1,hành,onion / scallion,
lesson_t60_v2,tỏi,garlic,
lesson_t60_v3,muối,salt,
lesson_t60_v4,xào,to stir-fry,
lesson_t60_v5,nêm nếm,to season / taste-adjust,
lesson_t60_v6,muỗng,spoon,
lesson_t60_v7,công thức,recipe,
lesson_t61_d0,"Chào chị, vé vào cửa bao nhiêu tiền ạ?","Hello, how much is the entrance ticket?",
lesson_t61_d1,"Dạ, hai mươi nghìn một vé ạ.",Twenty thousand dong per ticket.,
lesson_t61_d2,Bức tranh này của họa sĩ nào vậy chị?,Which artist is this painting by?,
lesson_t61_d3,Đây là tranh của một họa sĩ nổi tiếng Việt Nam đó anh.,This is a painting by a famous Vietnamese artist.,
lesson_t61_v0,bảo tàng,museum,
lesson_t61_v1,vé,ticket,
lesson_t61_v2,tranh,painting,
lesson_t61_v3,họa sĩ,artist / painter,
lesson_t61_v4,triển lãm,exhibition,
lesson_t61_v5,tác phẩm,work of art,
lesson_t61_v6,nghệ thuật,art,
lesson_t61_v7,vào cửa,entrance / admission,
lesson_t62_d0,Cái áo này giá bao nhiêu vậy chị?,How much is this shirt?,
lesson_t62_d1,"Dạ, ba trăm nghìn một cái anh ơi.",Three hundred thousand dong each.,
lesson_t62_d2,"Đắt quá, chị bớt chút được không?","That's too expensive, can you lower it a bit?",
lesson_t62_d3,"Thôi được, hai trăm năm mươi nghìn cho anh nha.","Alright, two hundred fifty thousand for you.",
lesson_t62_v0,giá,price,
lesson_t62_v1,đắt,expensive,
lesson_t62_v2,rẻ,cheap,
lesson_t62_v3,bớt,to reduce / discount,
lesson_t62_v4,mặc cả,to bargain,
lesson_t62_v5,tiền,money,
lesson_t62_v6,cái,classifier / item,
lesson_t62_v7,được không,is that okay? / possible?,
lesson_t63_d0,"Sinh nhật bạn mình tuần sau, mình phải chuẩn bị gì đây?","Our friend's birthday is next week, what should we prepare?",
lesson_t63_d1,Mình nghĩ nên đặt bánh kem và mua ít bóng bay trang trí.,I think we should order a cake and buy some balloons to decorate.,
lesson_t63_d2,"Ừ hay đó, còn khách mời thì sao?","Yeah, good idea, what about the guests?",
lesson_t63_d3,Để mình gửi thiệp mời cho mọi người ngay bây giờ.,Let me send invitations to everyone right now.,
lesson_t63_v0,sinh nhật,birthday,
lesson_t63_v1,bánh kem,cake,
lesson_t63_v2,bóng bay,balloon,
lesson_t63_v3,trang trí,to decorate,
lesson_t63_v4,khách mời,guest,
lesson_t63_v5,thiệp mời,invitation card,
lesson_t63_v6,chuẩn bị,to prepare,
lesson_t63_v7,tổ chức,to organize,
lesson_t64_d0,"Chào anh, tối qua nhà anh ồn quá, em không ngủ được.","Hi, your place was too noisy last night, I couldn't sleep.",
lesson_t64_d1,"Ôi, xin lỗi em nha, tối qua nhà anh có tiệc nhỏ.","Oh, sorry about that, we had a small party last night.",
lesson_t64_d2,Anh có thể vặn nhạc nhỏ lại vào buổi tối được không?,Could you turn the music down in the evenings?,
lesson_t64_d3,"Được chứ, anh sẽ chú ý hơn từ giờ.","Of course, I'll be more careful from now on.",
lesson_t64_v0,ồn,noisy,
lesson_t64_v1,yên tĩnh,quiet,
lesson_t64_v2,hàng xóm,neighbor,
lesson_t64_v3,tiếng ồn,noise,
lesson_t64_v4,xin lỗi,sorry,
lesson_t64_v5,chú ý,to pay attention,
lesson_t64_v6,nhạc,music,
lesson_t64_v7,phàn nàn,to complain,
lesson_t65_d0,"Chào chị, em muốn đặt lịch massage vào chiều mai ạ.","Hello, I'd like to book a massage for tomorrow afternoon.",
lesson_t65_d1,"Dạ được, chị thích giờ nào, hai giờ hay bốn giờ chiều ạ?","Sure, which time do you prefer, 2pm or 4pm?",
lesson_t65_d2,"Cho em hai giờ chiều nha, khoảng bao lâu vậy chị?","Two pm please, about how long does it take?",
lesson_t65_d3,"Dạ, liệu trình một tiếng rưỡi, chị nhớ đến sớm mười phút nhé.","The treatment is an hour and a half, please arrive ten minutes early.",
lesson_t65_v0,đặt lịch,to book an appointment,
lesson_t65_v1,massage,massage,
lesson_t65_v2,giờ,hour / time,
lesson_t65_v3,liệu trình,treatment / session,
lesson_t65_v4,thư giãn,to relax,
lesson_t65_v5,spa,spa,
lesson_t65_v6,nhân viên,staff,
lesson_t65_v7,sớm,early,
lesson_t66_d0,"Chào bạn, mình muốn luyện tập tiếng Việt, được không?","Hi, I want to practice Vietnamese, is that okay?",
lesson_t66_d1,Được chứ! Mình cũng muốn học tiếng Anh với bạn.,Of course! I also want to learn English with you.,
lesson_t66_d2,"Vậy mình nói tiếng Việt trước, bạn sửa lỗi cho mình nhé.","Then I'll speak Vietnamese first, please correct my mistakes.",
lesson_t66_d3,"Ừ, nghe được lắm rồi, chỉ sai một chút thôi.","Sure, that sounded quite good, just a small mistake.",
lesson_t66_v0,luyện tập,to practice,
lesson_t66_v1,tiếng Việt,Vietnamese language,
lesson_t66_v2,tiếng Anh,English language,
lesson_t66_v3,sửa lỗi,to correct mistakes,
lesson_t66_v4,học,to learn / study,
lesson_t66_v5,nói,to speak,
lesson_t66_v6,nghe,to listen / hear,
lesson_t66_v7,sai,wrong / mistake,
lesson_t67_d0,"Xin lỗi, chuyến bay của tôi có bị hoãn không?","Excuse me, is my flight delayed?",
lesson_t67_d1,"Dạ đúng rồi, chuyến bay bị hoãn hai tiếng ạ.","Yes, that's right, the flight is delayed two hours.",
lesson_t67_d2,Vậy tôi có thể đổi sang chuyến bay khác được không?,Then can I change to a different flight?,
lesson_t67_d3,"Dạ được, anh cho tôi xem vé rồi em sắp xếp cho.","Yes, please show me your ticket and I'll arrange it for you.",
lesson_t67_v0,chuyến bay,flight,
lesson_t67_v1,hoãn,delayed,
lesson_t67_v2,vé,ticket,
lesson_t67_v3,đổi,to change / exchange,
lesson_t67_v4,sân bay,airport,
lesson_t67_v5,cổng,gate,
lesson_t67_v6,sắp xếp,to arrange,
lesson_t67_v7,trễ,late,
lesson_t68_d0,"Chào chị, tôi muốn đăng ký thẻ tập gym.","Hello, I'd like to sign up for a gym membership.",
lesson_t68_d1,"Dạ được, anh muốn đăng ký gói một tháng hay một năm ạ?","Sure, would you like a one-month or one-year package?",
lesson_t68_d2,Cho tôi gói một tháng trước. Ở đây có hồ bơi không?,Give me the one-month package first. Is there a pool here?,
lesson_t68_d3,"Dạ có, ngoài hồ bơi còn có phòng tắm hơi và lớp yoga nữa ạ.","Yes, besides the pool there's also a sauna and yoga classes.",
lesson_t68_v0,đăng ký,to register / sign up,
lesson_t68_v1,thẻ tập,gym membership card,
lesson_t68_v2,gói,package,
lesson_t68_v3,hồ bơi,swimming pool,
lesson_t68_v4,phòng tắm hơi,sauna,
lesson_t68_v5,lớp,class,
lesson_t68_v6,tháng,month,
lesson_t68_v7,năm,year,
lesson_t69_d0,"Chào anh, tôi muốn làm thẻ thư viện.","Hello, I'd like to make a library card.",
lesson_t69_d1,"Dạ, anh cho tôi xem chứng minh thư nhé.","Sure, please show me your ID card.",
lesson_t69_d2,Đây ạ. Tôi có thể mượn bao nhiêu cuốn sách một lần?,Here it is. How many books can I borrow at once?,
lesson_t69_d3,"Dạ, mỗi lần anh được mượn năm cuốn trong hai tuần ạ.",Each time you can borrow five books for two weeks.,
lesson_t69_v0,thẻ thư viện,library card,
lesson_t69_v1,mượn,to borrow,
lesson_t69_v2,sách,book,
lesson_t69_v3,chứng minh thư,ID card,
lesson_t69_v4,trả,to return,
lesson_t69_v5,tuần,week,
lesson_t69_v6,cuốn,classifier for books,
lesson_t69_v7,thư viện,library,
lesson_t70_d0,Cứu tôi với! Bạn tôi bị ngất rồi!,Help me! My friend has fainted!,
lesson_t70_d1,"Bình tĩnh, tôi gọi xe cấp cứu ngay đây.","Stay calm, I'll call an ambulance right now.",
lesson_t70_d2,"Xin nhanh lên, anh ấy khó thở lắm.","Please hurry, he's having a lot of trouble breathing.",
